generation;fitness;q1;q2;home_venue;fitness_sum
1;4811576;1990000;1700000;345000;530193642
2;4452957;1830000;1560000;285000;469234948
3;4413655;1815000;1570000;255000;408081866
4;4273040;1730000;1505000;240000;358625065
5;4248660;1735000;1485000;260000;319340790
6;4191904;1695000;1490000;235000;290843071
7;4158593;1690000;1460000;215000;277004140
8;4078853;1670000;1400000;215000;274546125
9;4078853;1670000;1400000;215000;266038987
10;4078853;1670000;1400000;215000;256402842
11;3993958;1615000;1380000;235000;252923471
12;3993958;1615000;1380000;235000;251119862
13;3993958;1615000;1380000;235000;247043338
14;3993958;1615000;1380000;235000;250866828
15;3993958;1615000;1380000;235000;238128765
16;3993958;1615000;1380000;235000;249437064
17;3993958;1615000;1380000;235000;247475191
18;3993958;1615000;1380000;235000;240233150
19;3985130;1620000;1325000;240000;238316082
20;3985130;1620000;1325000;240000;243558408
21;3985130;1620000;1325000;240000;244441067
22;3968261;1630000;1385000;175000;229505680
23;3968261;1630000;1385000;175000;236587584
24;3968261;1630000;1385000;175000;228851416
25;3968261;1630000;1385000;175000;241687463
26;3966611;1640000;1335000;210000;244243417
27;3966611;1640000;1335000;210000;224763623
28;3966611;1640000;1335000;210000;240145948
29;3966611;1640000;1335000;210000;234878638
30;3966611;1640000;1335000;210000;219869684
31;3966611;1640000;1335000;210000;225780536
32;3966611;1640000;1335000;210000;226883354
33;3966611;1640000;1335000;210000;224858842
34;3966611;1640000;1335000;210000;226775048
35;3966611;1640000;1335000;210000;224921403
36;3966611;1640000;1335000;210000;231371121
37;3966611;1640000;1335000;210000;220490730
38;3966611;1640000;1335000;210000;228608405
39;3966611;1640000;1335000;210000;228766239
40;3966611;1640000;1335000;210000;236431378
41;3966611;1640000;1335000;210000;225219461
42;3966611;1640000;1335000;210000;215488765
43;3966611;1640000;1335000;210000;212993419
44;3966611;1640000;1335000;210000;220163780
45;3966611;1640000;1335000;210000;219917715
46;3898668;1570000;1325000;240000;213890593
47;3898668;1570000;1325000;240000;205137157
48;3898668;1570000;1325000;240000;213826295
49;3898668;1570000;1325000;240000;216290982
50;3898668;1570000;1325000;240000;206660105
51;3898668;1570000;1325000;240000;217774387
52;3898668;1570000;1325000;240000;217777688
53;3898668;1570000;1325000;240000;220340326
54;3898668;1570000;1325000;240000;215134003
55;3898668;1570000;1325000;240000;215899063
56;3898668;1570000;1325000;240000;217991680
57;3867768;1545000;1380000;175000;219112373
58;3867768;1545000;1380000;175000;221610747
59;3867768;1545000;1380000;175000;213220219
60;3867768;1545000;1380000;175000;222744627
61;3867768;1545000;1380000;175000;217706501
62;3867768;1545000;1380000;175000;214733485
63;3867768;1545000;1380000;175000;214848785
64;3867768;1545000;1380000;175000;206986074
65;3867768;1545000;1380000;175000;214765471
66;3867768;1545000;1380000;175000;205561920
67;3867768;1545000;1380000;175000;214988420
68;3867768;1545000;1380000;175000;215251652
69;3867768;1545000;1380000;175000;216031312
70;3867768;1545000;1380000;175000;210865853
71;3867768;1545000;1380000;175000;210386298
72;3867768;1545000;1380000;175000;212113296
73;3867768;1545000;1380000;175000;202383277
74;3867768;1545000;1380000;175000;202109516
75;3867768;1545000;1380000;175000;216565574
76;3867768;1545000;1380000;175000;218375382
77;3867768;1545000;1380000;175000;207463893
78;3867768;1545000;1380000;175000;210022631
79;3867768;1545000;1380000;175000;211169312
80;3867768;1545000;1380000;175000;218348124
81;3867768;1545000;1380000;175000;210910480
82;3867768;1545000;1380000;175000;205222678
83;3867768;1545000;1380000;175000;209235604
84;3867768;1545000;1380000;175000;207903932
85;3867768;1545000;1380000;175000;208544605
86;3867768;1545000;1380000;175000;197869480
87;3867768;1545000;1380000;175000;198666840
88;3867768;1545000;1380000;175000;197759169
89;3867768;1545000;1380000;175000;185782362
90;3829542;1530000;1295000;225000;185711549
91;3829542;1530000;1295000;225000;191170759
92;3829542;1530000;1295000;225000;197613460
93;3829542;1530000;1295000;225000;197489811
94;3829542;1530000;1295000;225000;202173760
95;3829542;1530000;1295000;225000;191447694
96;3829542;1530000;1295000;225000;203111405
97;3829542;1530000;1295000;225000;201897256
98;3829542;1530000;1295000;225000;201432485
99;3829542;1530000;1295000;225000;196021109
100;3829542;1530000;1295000;225000;203750139
101;3829542;1530000;1295000;225000;205538522
102;3829542;1530000;1295000;225000;194332032
103;3829542;1530000;1295000;225000;181855759
104;3829542;1530000;1295000;225000;183016406
105;3829542;1530000;1295000;225000;176841835
106;3829542;1530000;1295000;225000;177326434
107;3829542;1530000;1295000;225000;177865154
108;3829542;1530000;1295000;225000;184968574
109;3829542;1530000;1295000;225000;181665248
110;3829542;1530000;1295000;225000;169945362
111;3829542;1530000;1295000;225000;179934149
112;3829542;1530000;1295000;225000;189937195
113;3829542;1530000;1295000;225000;187717873
114;3829542;1530000;1295000;225000;178685187
115;3829542;1530000;1295000;225000;176360204
116;3829542;1530000;1295000;225000;174281594
117;3829542;1530000;1295000;225000;181288709
118;3829542;1530000;1295000;225000;184984390
119;3829542;1530000;1295000;225000;176284753
120;3829542;1530000;1295000;225000;180067445
121;3829542;1530000;1295000;225000;187003978
122;3829542;1530000;1295000;225000;175657239
123;3829542;1530000;1295000;225000;178670226
124;3829542;1530000;1295000;225000;178815204
125;3829542;1530000;1295000;225000;187115092
126;3829542;1530000;1295000;225000;179532862
127;3829542;1530000;1295000;225000;178430176
128;3829542;1530000;1295000;225000;187923057
129;3829542;1530000;1295000;225000;192756556
130;3829542;1530000;1295000;225000;177213670
131;3829542;1530000;1295000;225000;167893678
132;3829542;1530000;1295000;225000;188433172
133;3829542;1530000;1295000;225000;182103227
134;3829542;1530000;1295000;225000;164319383
135;3829542;1530000;1295000;225000;157805255
136;3829542;1530000;1295000;225000;162169148
137;3829542;1530000;1295000;225000;157721271
138;3829542;1530000;1295000;225000;160741655
139;3829542;1530000;1295000;225000;163705643
140;3829542;1530000;1295000;225000;180959298
141;3829542;1530000;1295000;225000;180109373
142;3829542;1530000;1295000;225000;167316569
143;3829542;1530000;1295000;225000;177706534
144;3829542;1530000;1295000;225000;184320808
145;3829542;1530000;1295000;225000;175808702
146;3829542;1530000;1295000;225000;179774867
147;3829542;1530000;1295000;225000;183388610
148;3829542;1530000;1295000;225000;170201662
149;3829542;1530000;1295000;225000;173046513
150;3829542;1530000;1295000;225000;166287278
151;3829542;1530000;1295000;225000;161827335
152;3829542;1530000;1295000;225000;172899756
153;3829542;1530000;1295000;225000;172467058
154;3812616;1595000;1270000;165000;169558492
155;3812616;1595000;1270000;165000;159929805
156;3812616;1595000;1270000;165000;167039027
157;3812616;1595000;1270000;165000;165048253
158;3812616;1595000;1270000;165000;169284405
159;3812616;1595000;1270000;165000;166084921
160;3786606;1545000;1250000;195000;172594596
161;3786606;1545000;1250000;195000;178428339
162;3786606;1545000;1250000;195000;173273432
163;3786606;1545000;1250000;195000;171031829
164;3786606;1545000;1250000;195000;166002555
165;3786606;1545000;1250000;195000;179709648
