generation;fitness;q1;q2;home_venue;fitness_sum
135;50146;0;0;0;125073047
136;50146;0;0;0;124482121
137;50146;0;0;0;125188412
138;50146;0;0;0;125569870
139;50146;0;0;0;128006591
140;50146;0;0;0;128601139
141;50146;0;0;0;126334722
142;50146;0;0;0;126703005
143;50146;0;0;0;126698353
144;50146;0;0;0;126089796
145;50146;0;0;0;126686274
146;50146;0;0;0;127254240
147;50146;0;0;0;127976773
148;50146;0;0;0;127338672
149;50146;0;0;0;128093003
150;50146;0;0;0;125834316
151;50146;0;0;0;123742297
152;50146;0;0;0;125296656
153;50146;0;0;0;126262433
154;50146;0;0;0;126494033
155;50146;0;0;0;125389770
156;50146;0;0;0;128003301
157;50146;0;0;0;127219140
158;50146;0;0;0;127421908
159;50146;0;0;0;126979393
160;50146;0;0;0;125560838
161;50146;0;0;0;126956181
162;49544;0;0;0;127258637
163;49544;0;0;0;126341970
164;49544;0;0;0;125270343
165;49137;0;0;0;125911147
166;49137;0;0;0;126004487
167;49137;0;0;0;124498910
168;49137;0;0;0;124451631
169;49137;0;0;0;124882398
170;49137;0;0;0;125726504
171;49137;0;0;0;125383045
172;49137;0;0;0;122983244
173;49137;0;0;0;125839086
174;47924;0;0;0;127555764
175;47924;0;0;0;127718968
176;47924;0;0;0;126141015
177;47924;0;0;0;125212903
178;47716;0;0;0;123226993
179;47716;0;0;0;122169695
180;47621;0;0;0;122973824
181;47621;0;0;0;124290251
182;47621;0;0;0;124903095
183;47621;0;0;0;122640277
184;47621;0;0;0;125041654
185;47621;0;0;0;123422367
186;47621;0;0;0;121880896
187;47621;0;0;0;123546173
188;47621;0;0;0;124008448
189;47621;0;0;0;123194278
190;47621;0;0;0;123621753
191;47621;0;0;0;122702786
192;47621;0;0;0;121184956
193;47621;0;0;0;119664967
194;47621;0;0;0;121165201
195;47621;0;0;0;121475594
196;47060;0;0;0;123529279
197;47060;0;0;0;123909249
198;47060;0;0;0;123765552
199;47060;0;0;0;119930665
200;47060;0;0;0;118671098
201;47060;0;0;0;119914555
202;47060;0;0;0;119702969
203;47060;0;0;0;118309290
204;47060;0;0;0;118644169
205;47060;0;0;0;119387417
206;47060;0;0;0;118279095
207;47060;0;0;0;118744508
208;47060;0;0;0;121417640
209;47060;0;0;0;119108113
210;47060;0;0;0;118322889
211;47060;0;0;0;117204205
212;47060;0;0;0;118850984
213;47060;0;0;0;118587344
214;47060;0;0;0;117955746
215;47060;0;0;0;117332422
216;47060;0;0;0;119438394
217;47060;0;0;0;119590854
218;47060;0;0;0;118372362
219;46608;0;0;0;117150080
220;46608;0;0;0;116197726
221;46608;0;0;0;116944449
222;46608;0;0;0;115928918
223;46608;0;0;0;116757758
224;46608;0;0;0;115154232
225;46608;0;0;0;115534507
226;46608;0;0;0;113892802
227;46608;0;0;0;112883552
228;46608;0;0;0;111689107
229;46608;0;0;0;111903388
230;46608;0;0;0;111795427
231;46608;0;0;0;111804632
232;46608;0;0;0;113662743
233;46608;0;0;0;111423929
234;46608;0;0;0;109969336
235;46608;0;0;0;108958516
236;46608;0;0;0;110750414
237;46608;0;0;0;111745450
238;46608;0;0;0;110686607
239;46608;0;0;0;111653607
240;46608;0;0;0;111423691
241;46608;0;0;0;111667045
242;46608;0;0;0;112382276
243;46608;0;0;0;110914446
244;46608;0;0;0;110676313
245;46608;0;0;0;112361662
246;46608;0;0;0;110317662
247;46608;0;0;0;110698939
248;46608;0;0;0;110994098
249;46608;0;0;0;109018807
250;46608;0;0;0;110209601
251;46608;0;0;0;107859772
252;46608;0;0;0;108846644
253;46608;0;0;0;108087176
254;46608;0;0;0;109696772
255;46608;0;0;0;109465714
256;46608;0;0;0;111092134
257;46608;0;0;0;110689386
258;46608;0;0;0;112523432
259;46608;0;0;0;110882433
260;46608;0;0;0;110911102
261;46608;0;0;0;110886710
262;46608;0;0;0;111049647
263;46608;0;0;0;111555479
264;46608;0;0;0;109959202
265;46608;0;0;0;111119557
266;46608;0;0;0;112313258
267;46608;0;0;0;110172066
268;46608;0;0;0;110377345
269;46608;0;0;0;110487924
270;46608;0;0;0;109035011
271;46608;0;0;0;110969189
272;46608;0;0;0;111928819
273;46608;0;0;0;111609677
274;46608;0;0;0;111339901
275;46608;0;0;0;110887279
276;46608;0;0;0;109776997
277;46608;0;0;0;111349197
278;46608;0;0;0;112171218
279;46608;0;0;0;112492063
280;46608;0;0;0;110974840
281;46608;0;0;0;111113690
282;46608;0;0;0;112235782
283;46608;0;0;0;111391195
284;46608;0;0;0;111381961
285;46608;0;0;0;110815468
286;46608;0;0;0;112596016
287;46608;0;0;0;112693762
288;46608;0;0;0;112469930
289;46608;0;0;0;110685825
290;46608;0;0;0;111728036
291;45673;0;0;0;112922328
292;45673;0;0;0;113080097
293;45673;0;0;0;113131516
294;45673;0;0;0;112040805
295;45673;0;0;0;111961212
296;45673;0;0;0;112617070
297;45673;0;0;0;111609073
298;45673;0;0;0;110748698
299;45673;0;0;0;110026056
300;45673;0;0;0;111886696
301;45673;0;0;0;112572606
302;45673;0;0;0;111460507
303;45673;0;0;0;112208896
304;45673;0;0;0;111333526
305;45673;0;0;0;110594435
306;45673;0;0;0;109364183
307;45673;0;0;0;110422821
308;45673;0;0;0;111888979
309;45673;0;0;0;110424146
310;45673;0;0;0;110055218
311;45673;0;0;0;114007161
312;45673;0;0;0;110802409
313;45673;0;0;0;112058040
314;45673;0;0;0;109527288
315;45673;0;0;0;111829600
316;45673;0;0;0;109406010
317;45673;0;0;0;109917978
318;45673;0;0;0;110736083
319;45673;0;0;0;112146111
320;45673;0;0;0;111711527
321;45673;0;0;0;111800479
322;45673;0;0;0;110805147
323;45673;0;0;0;110208061
324;45673;0;0;0;109971925
325;45673;0;0;0;108893035
326;45673;0;0;0;110333366
327;45673;0;0;0;110311984
328;45673;0;0;0;113192206
329;45473;0;0;0;111502820
330;45473;0;0;0;112530104
331;45473;0;0;0;112021787
332;45473;0;0;0;113274528
333;45473;0;0;0;111860319
334;45473;0;0;0;113888950
335;45473;0;0;0;110980333
336;45473;0;0;0;111335027
337;45473;0;0;0;111045430
338;45473;0;0;0;113646837
339;45473;0;0;0;115445903
340;45473;0;0;0;114603055
341;45473;0;0;0;114234436
342;45473;0;0;0;112798956
343;45473;0;0;0;113037390
344;45473;0;0;0;111862131
345;45473;0;0;0;112723646
346;45473;0;0;0;111721869
347;45473;0;0;0;111085263
348;45473;0;0;0;110466482
349;45473;0;0;0;109446286
350;45473;0;0;0;110091167
351;45473;0;0;0;109862381
352;45473;0;0;0;110681506
353;45473;0;0;0;111271479
354;45473;0;0;0;110172415
355;45473;0;0;0;110165802
356;45473;0;0;0;110290157
357;45473;0;0;0;111377840
358;45473;0;0;0;111832717
359;45473;0;0;0;113315887
360;45473;0;0;0;110958257
361;45473;0;0;0;110914246
362;45473;0;0;0;112541778
363;45473;0;0;0;111287336
364;45473;0;0;0;110108921
365;45473;0;0;0;108504688
366;45473;0;0;0;107733715
367;45473;0;0;0;111152748
368;45473;0;0;0;110662830
369;45473;0;0;0;111258599
370;45473;0;0;0;110217801
371;45473;0;0;0;110989838
372;45473;0;0;0;110986885
373;45473;0;0;0;110681843
374;45473;0;0;0;111034256
375;45473;0;0;0;111885252
376;45473;0;0;0;112441297
377;45473;0;0;0;110546654
378;45473;0;0;0;108306598
379;45473;0;0;0;108439083
380;45473;0;0;0;110144352
381;45473;0;0;0;110746724
382;45473;0;0;0;110637241
383;45473;0;0;0;109870867
384;45473;0;0;0;109930002
385;45473;0;0;0;110262844
386;45473;0;0;0;111058767
387;45473;0;0;0;112182667
388;45473;0;0;0;110207585
389;45473;0;0;0;108701180
390;45473;0;0;0;109427295
391;45473;0;0;0;110709078
392;45473;0;0;0;110968415
393;45272;0;0;0;109411359
394;45272;0;0;0;110733872
395;45272;0;0;0;111374061
396;45272;0;0;0;110151312
397;45272;0;0;0;113449974
398;45272;0;0;0;111544398
399;44951;0;0;0;110308408
400;44951;0;0;0;110811105
401;44951;0;0;0;110937116
402;44951;0;0;0;109923739
403;44951;0;0;0;109407840
404;44951;0;0;0;111115665
405;44951;0;0;0;111010652
406;44951;0;0;0;111106331
407;44789;0;0;0;111230015
408;44789;0;0;0;110709767
409;44789;0;0;0;110548632
410;44789;0;0;0;109522940
411;44789;0;0;0;110439844
412;44789;0;0;0;110090748
413;44649;0;0;0;109552819
414;44649;0;0;0;107831276
415;44649;0;0;0;107181339
416;44649;0;0;0;108906599
417;44649;0;0;0;109832899
418;44649;0;0;0;110789802
419;44649;0;0;0;109562864
420;44649;0;0;0;110483802
421;44649;0;0;0;109968740
422;44649;0;0;0;109790249
423;44504;0;0;0;110109203
424;44504;0;0;0;109529307
425;44504;0;0;0;110246474
426;44328;0;0;0;108359460
427;44278;0;0;0;107437661
428;44278;0;0;0;109348730
429;44278;0;0;0;111840316
430;44278;0;0;0;110410008
431;44266;0;0;0;110116989
432;44266;0;0;0;108287647
433;44266;0;0;0;107397500
434;44266;0;0;0;108435770
435;44266;0;0;0;108577589
436;44266;0;0;0;110075506
437;44266;0;0;0;109697308
438;44241;0;0;0;109126236
439;44241;0;0;0;109872614
440;44241;0;0;0;108309003
441;44241;0;0;0;105642723
442;44241;0;0;0;106137279
443;44057;0;0;0;105978522
444;44003;0;0;0;105604498
445;44003;0;0;0;106987950
446;44003;0;0;0;108130114
447;44003;0;0;0;108123206
448;44003;0;0;0;108653644
449;44003;0;0;0;106966184
450;44003;0;0;0;108941597
451;44003;0;0;0;107490836
452;44003;0;0;0;108759074
453;44003;0;0;0;108031889
454;44003;0;0;0;107351022
455;44003;0;0;0;105925656
456;44003;0;0;0;108303727
457;44003;0;0;0;108528967
458;44003;0;0;0;108417947
459;44003;0;0;0;110872984
460;44003;0;0;0;108053843
461;44003;0;0;0;108447497
462;44003;0;0;0;109221269
463;44003;0;0;0;109123357
464;44003;0;0;0;108697792
465;44003;0;0;0;108929870
466;44003;0;0;0;110136064
467;44003;0;0;0;109127190
468;44003;0;0;0;106520794
469;44003;0;0;0;107675944
470;44003;0;0;0;109238855
471;44003;0;0;0;110081394
472;44003;0;0;0;110866838
473;44003;0;0;0;109956639
474;44003;0;0;0;109649314
475;44003;0;0;0;109948235
476;44003;0;0;0;110446149
477;44003;0;0;0;110735485
478;44003;0;0;0;111976487
479;44003;0;0;0;110098155
480;44003;0;0;0;107021673
481;44003;0;0;0;105423494
482;44003;0;0;0;105008904
483;44003;0;0;0;107766754
484;44003;0;0;0;107492398
485;44003;0;0;0;106626991
486;44003;0;0;0;108949356
487;44003;0;0;0;108820378
488;44003;0;0;0;109214131
489;44003;0;0;0;109842415
490;44003;0;0;0;110498417
491;44003;0;0;0;109997513
492;44003;0;0;0;108855134
493;44003;0;0;0;106978374
494;44003;0;0;0;107292745
495;44003;0;0;0;107537724
496;44003;0;0;0;108628606
497;44003;0;0;0;106821559
498;44003;0;0;0;105659872
499;44003;0;0;0;106442570
500;44003;0;0;0;105364374
501;44003;0;0;0;106148951
502;44003;0;0;0;106801261
503;44003;0;0;0;107732633
504;44003;0;0;0;106326688
505;44003;0;0;0;106159805
506;44003;0;0;0;109047069
507;44003;0;0;0;107794972
508;44003;0;0;0;109111144
509;44003;0;0;0;111542179
510;44003;0;0;0;111235304
511;44003;0;0;0;111730590
512;44003;0;0;0;109861409
513;44003;0;0;0;108957637
514;44003;0;0;0;110031809
515;44003;0;0;0;110401565
516;44003;0;0;0;109648703
517;44003;0;0;0;107960437
518;44003;0;0;0;109281723
519;44003;0;0;0;109544817
520;44003;0;0;0;107703717
521;44003;0;0;0;107672641
522;44003;0;0;0;107981294
523;44003;0;0;0;107843698
524;44003;0;0;0;106461490
525;44003;0;0;0;108501455
526;44003;0;0;0;108173453
527;44003;0;0;0;108978097
528;44003;0;0;0;107613416
529;44003;0;0;0;107749910
530;44003;0;0;0;108461567
531;44003;0;0;0;108399493
532;44003;0;0;0;109817534
533;44003;0;0;0;107833020
534;44003;0;0;0;108256020
535;44003;0;0;0;109318631
536;44003;0;0;0;109295298
537;44003;0;0;0;106831582
538;44003;0;0;0;106598416
539;44003;0;0;0;105557435
540;44003;0;0;0;105634890
541;44003;0;0;0;107150108
542;44003;0;0;0;106485921
543;44003;0;0;0;106365819
544;44003;0;0;0;107814239
545;44003;0;0;0;108494740
546;44003;0;0;0;109631259
547;44003;0;0;0;109740389
548;44003;0;0;0;107835386
549;44003;0;0;0;107475148
550;44003;0;0;0;109601127
551;44003;0;0;0;109260511
552;44003;0;0;0;109079998
553;44003;0;0;0;108783085
554;44003;0;0;0;107943594
555;44003;0;0;0;106320404
556;44003;0;0;0;106665053
557;44003;0;0;0;106203594
558;44003;0;0;0;107132592
559;44003;0;0;0;107744908
560;44003;0;0;0;107499443
561;44003;0;0;0;106954857
562;44003;0;0;0;103963966
563;44003;0;0;0;106008931
564;44003;0;0;0;108779603
565;44003;0;0;0;108231449
566;44003;0;0;0;107750871
567;44003;0;0;0;107115189
568;44003;0;0;0;108312728
569;44003;0;0;0;110024002
570;44003;0;0;0;109707073
571;44003;0;0;0;109059368
572;44003;0;0;0;110412620
573;44003;0;0;0;109933917
574;44003;0;0;0;108815479
575;44003;0;0;0;107494007
576;44003;0;0;0;108102804
577;44003;0;0;0;108797309
578;44003;0;0;0;109846390
579;44003;0;0;0;109488809
580;44003;0;0;0;110157894
581;44003;0;0;0;110621617
582;44003;0;0;0;108156522
583;44003;0;0;0;105857062
584;44003;0;0;0;106749899
585;44003;0;0;0;109489604
586;44003;0;0;0;108677565
587;44003;0;0;0;107733961
588;44003;0;0;0;109103163
589;44003;0;0;0;107311404
590;44003;0;0;0;108075196
591;44003;0;0;0;108473690
592;44003;0;0;0;108646578
593;44003;0;0;0;109885952
594;44003;0;0;0;109675970
595;44003;0;0;0;108576032
596;44003;0;0;0;110036674
597;44003;0;0;0;108239964
598;44003;0;0;0;109431126
599;44003;0;0;0;106983040
600;44003;0;0;0;107674370
601;44003;0;0;0;106174502
602;44003;0;0;0;107405357
603;44003;0;0;0;106269858
604;44003;0;0;0;106342170
605;44003;0;0;0;108464924
606;44003;0;0;0;106350628
607;44003;0;0;0;108704202
608;44003;0;0;0;109674220
609;44003;0;0;0;110204015
610;44003;0;0;0;108785694
611;44003;0;0;0;108335964
612;44003;0;0;0;108038849
613;44003;0;0;0;109505482
614;44003;0;0;0;107950655
615;44003;0;0;0;109387916
616;44003;0;0;0;107476937
617;44003;0;0;0;108475375
618;44003;0;0;0;110490951
619;44003;0;0;0;110962966
620;44003;0;0;0;108581719
621;44003;0;0;0;108260872
622;44003;0;0;0;107703442
623;44003;0;0;0;108956916
624;44003;0;0;0;106529141
625;44003;0;0;0;108523590
626;44003;0;0;0;108518273
627;44003;0;0;0;109559482
628;44003;0;0;0;108944746
629;44003;0;0;0;107765820
630;44003;0;0;0;107552090
631;44003;0;0;0;109740269
632;44003;0;0;0;108246984
633;44003;0;0;0;108341716
634;44003;0;0;0;109444988
635;44003;0;0;0;108296563
636;44003;0;0;0;109147725
637;44003;0;0;0;111587780
638;44003;0;0;0;109389996
639;44003;0;0;0;109174738
640;44003;0;0;0;109518515
641;44003;0;0;0;109113522
642;44003;0;0;0;106328858
643;44003;0;0;0;105046010
644;44003;0;0;0;107235429
645;44003;0;0;0;106611751
646;44003;0;0;0;106938270
647;44003;0;0;0;104630173
648;44003;0;0;0;105624999
649;44003;0;0;0;108193012
650;44003;0;0;0;108556244
651;44003;0;0;0;105916299
652;44003;0;0;0;107417133
653;44003;0;0;0;109221132
654;44003;0;0;0;108191238
655;44003;0;0;0;109113620
656;44003;0;0;0;107558520
657;44003;0;0;0;106267675
658;44003;0;0;0;107475186
659;44003;0;0;0;106941052
660;44003;0;0;0;108787282
661;44003;0;0;0;109377533
662;44003;0;0;0;110034759
663;44003;0;0;0;109538160
664;44003;0;0;0;107988736
665;44003;0;0;0;106837195
666;44003;0;0;0;107309449
667;44003;0;0;0;107995703
668;44003;0;0;0;108078759
669;44003;0;0;0;108644285
670;44003;0;0;0;108869256
671;44003;0;0;0;107077587
672;44003;0;0;0;107536198
673;44003;0;0;0;106756178
674;44003;0;0;0;106566662
675;44003;0;0;0;108108158
676;44003;0;0;0;107366793
677;44003;0;0;0;109457876
678;44003;0;0;0;108835862
679;44003;0;0;0;109364452
680;44003;0;0;0;110578933
681;44003;0;0;0;109884326
682;44003;0;0;0;110635933
683;44003;0;0;0;110756705
684;44003;0;0;0;108582718
685;44003;0;0;0;110309065
686;44003;0;0;0;109724051
687;44003;0;0;0;110290538
688;44003;0;0;0;107940545
689;44003;0;0;0;108138221
690;44003;0;0;0;109841154
691;44003;0;0;0;107748328
692;44003;0;0;0;108953963
693;44003;0;0;0;109211578
694;44003;0;0;0;109234520
695;44003;0;0;0;110520789
696;44003;0;0;0;109857530
697;44003;0;0;0;109069660
698;44003;0;0;0;108879673
699;44003;0;0;0;107726502
700;44003;0;0;0;108066329
701;44003;0;0;0;107783489
702;44003;0;0;0;108933140
703;44003;0;0;0;106544815
704;44003;0;0;0;105456050
705;44003;0;0;0;106246566
706;44003;0;0;0;106106086
707;44003;0;0;0;106263056
708;44003;0;0;0;107369095
709;44003;0;0;0;109016127
710;44003;0;0;0;107826239
711;44003;0;0;0;107749820
712;44003;0;0;0;108185308
713;44003;0;0;0;107838493
714;44003;0;0;0;108848587
715;44003;0;0;0;109843420
716;44003;0;0;0;108481478
717;44003;0;0;0;109404286
718;44003;0;0;0;108643279
719;44003;0;0;0;107864687
720;44003;0;0;0;108876013
721;44003;0;0;0;107054127
722;44003;0;0;0;104841417
723;44003;0;0;0;104921231
724;44003;0;0;0;105645254
725;44003;0;0;0;106941763
726;44003;0;0;0;107271739
727;44003;0;0;0;105769993
728;44003;0;0;0;107039414
729;44003;0;0;0;107233801
730;44003;0;0;0;108883421
731;44003;0;0;0;110165594
732;44003;0;0;0;108709744
733;44003;0;0;0;107583746
734;44003;0;0;0;107993355
735;44003;0;0;0;107815765
736;44003;0;0;0;109132806
737;44003;0;0;0;106715874
738;44003;0;0;0;109064688
739;44003;0;0;0;109530101
740;44003;0;0;0;109096476
741;44003;0;0;0;109002924
742;44003;0;0;0;105539372
743;44003;0;0;0;107624572
744;44003;0;0;0;107664726
745;44003;0;0;0;107843335
746;44003;0;0;0;107280490
747;44003;0;0;0;107894653
748;44003;0;0;0;109560187
749;44003;0;0;0;107991560
750;44003;0;0;0;109292663
751;44003;0;0;0;109690208
752;44003;0;0;0;109499004
753;43966;0;0;0;110364864
754;43966;0;0;0;107843887
755;43966;0;0;0;107819178
756;43966;0;0;0;109120453
757;43966;0;0;0;108543295
758;43966;0;0;0;108491950
759;43966;0;0;0;109074822
760;43966;0;0;0;108584315
761;43966;0;0;0;109825863
762;43966;0;0;0;108893977
763;43966;0;0;0;109395973
764;43966;0;0;0;109946336
765;43966;0;0;0;106734399
766;43346;0;0;0;108198835
767;43346;0;0;0;108008835
768;43346;0;0;0;109876104
769;43346;0;0;0;108655836
770;43346;0;0;0;108591872
771;43346;0;0;0;108175208
772;43346;0;0;0;107623927
773;43346;0;0;0;107740087
774;43346;0;0;0;107870955
775;43346;0;0;0;110362165
776;43346;0;0;0;107804658
777;43346;0;0;0;109820652
778;43346;0;0;0;109912679
779;43346;0;0;0;110445094
780;43346;0;0;0;111460278
781;43346;0;0;0;110143392
782;43346;0;0;0;110302416
783;43346;0;0;0;110626940
784;43346;0;0;0;109964559
785;43346;0;0;0;109027879
786;43346;0;0;0;107331166
787;43346;0;0;0;107642802
788;43346;0;0;0;110842011
789;43346;0;0;0;110197444
790;43346;0;0;0;110939919
791;43346;0;0;0;108167418
792;43346;0;0;0;107206347
793;43346;0;0;0;108279864
794;43346;0;0;0;106300999
795;43346;0;0;0;104770326
796;43346;0;0;0;105751789
797;43346;0;0;0;107365068
798;43346;0;0;0;106212857
799;43346;0;0;0;108529891
800;43346;0;0;0;106526903
801;43346;0;0;0;106709566
802;43346;0;0;0;106917820
803;43346;0;0;0;108549443
804;43346;0;0;0;106197109
805;43346;0;0;0;109495886
806;43346;0;0;0;110864273
807;43346;0;0;0;110634771
808;43346;0;0;0;107227008
809;43346;0;0;0;108929004
810;43346;0;0;0;108840475
811;43346;0;0;0;107557707
812;43346;0;0;0;109065569
813;43346;0;0;0;106203895
814;43346;0;0;0;105992126
815;43346;0;0;0;107072181
816;43346;0;0;0;107388904
817;43346;0;0;0;108161069
818;43346;0;0;0;109858257
819;43346;0;0;0;110552135
820;43346;0;0;0;111073212
821;43346;0;0;0;110216604
822;43346;0;0;0;108799428
823;43346;0;0;0;108527402
824;43346;0;0;0;109316038
825;43346;0;0;0;108355492
826;43346;0;0;0;108371381
827;43346;0;0;0;106789819
828;43346;0;0;0;109712023
829;43346;0;0;0;110238943
830;43346;0;0;0;110174741
831;43346;0;0;0;109255497
832;43346;0;0;0;109195323
833;43346;0;0;0;109613870
834;43346;0;0;0;110166398
835;43346;0;0;0;109678812
836;43346;0;0;0;111538639
837;43346;0;0;0;112679535
838;43346;0;0;0;111343775
839;43346;0;0;0;112935459
840;43346;0;0;0;112306487
841;43346;0;0;0;112075899
842;43346;0;0;0;111300487
843;43346;0;0;0;114029861
844;43346;0;0;0;111338503
845;43346;0;0;0;111375006
846;43346;0;0;0;114234347
847;43346;0;0;0;116245839
848;43346;0;0;0;115277475
849;43346;0;0;0;113820717
850;43346;0;0;0;111619782
851;43346;0;0;0;111306434
852;43346;0;0;0;111655452
853;43346;0;0;0;110365033
854;43346;0;0;0;110456135
855;43346;0;0;0;109575215
856;43346;0;0;0;108329709
857;43346;0;0;0;111133516
858;43346;0;0;0;107959070
859;43346;0;0;0;107820667
860;43346;0;0;0;107432206
861;43346;0;0;0;106493810
862;43346;0;0;0;104712670
863;43206;0;0;0;106067033
864;43206;0;0;0;108265379
865;43206;0;0;0;107851570
866;43206;0;0;0;108325697
867;43206;0;0;0;110157397
868;43206;0;0;0;109533658
869;43206;0;0;0;107949519
870;43206;0;0;0;106130945
871;43206;0;0;0;106350372
872;43206;0;0;0;110290959
873;43206;0;0;0;108146134
874;43206;0;0;0;107186491
875;43206;0;0;0;106964047
876;43206;0;0;0;107677230
877;43206;0;0;0;108680053
878;43206;0;0;0;108086848
879;43206;0;0;0;109668651
880;43206;0;0;0;108013154
881;43206;0;0;0;105485894
882;43206;0;0;0;105176001
883;43206;0;0;0;106873084
884;43206;0;0;0;107991471
885;43206;0;0;0;107501008
886;43206;0;0;0;110689911
887;43206;0;0;0;108585506
888;43206;0;0;0;108731822
889;43206;0;0;0;110474571
890;43206;0;0;0;107777907
891;43206;0;0;0;110237700
892;43206;0;0;0;109415953
893;43206;0;0;0;110078174
894;43206;0;0;0;108754673
895;43206;0;0;0;105696581
896;43206;0;0;0;107611703
897;43206;0;0;0;108385096
898;43206;0;0;0;108430180
899;43206;0;0;0;107737168
900;43206;0;0;0;108892410
901;43206;0;0;0;107956771
902;43206;0;0;0;108584779
903;43206;0;0;0;106613575
904;43206;0;0;0;107578188
905;43206;0;0;0;108238090
906;43206;0;0;0;109684537
907;43206;0;0;0;109061327
908;43206;0;0;0;108252698
909;43206;0;0;0;108591483
910;43206;0;0;0;108619898
911;43206;0;0;0;108693144
912;43206;0;0;0;108427520
913;43206;0;0;0;109797208
