generation;fitness;q1;q2;home_venue;fitness_sum
1;703824;285000;170000;75000;693530608
2;543816;185000;130000;55000;660869709
3;517974;185000;105000;45000;630249942
4;485163;185000;80000;45000;604861413
5;473048;165000;105000;35000;586900284
6;461012;190000;65000;30000;573620399
7;445886;165000;80000;25000;565837523
8;445886;165000;80000;25000;563091978
9;399478;120000;70000;30000;560365017
10;399478;120000;70000;30000;556866400
11;399478;120000;70000;30000;553483756
12;399478;120000;70000;30000;550263687
13;399478;120000;70000;30000;549284125
14;399478;120000;70000;30000;547441394
15;399478;120000;70000;30000;547711477
16;399478;120000;70000;30000;548975638
17;399478;120000;70000;30000;546959566
18;375237;105000;80000;20000;547448200
19;375237;105000;80000;20000;545528810
20;375237;105000;80000;20000;542572778
21;375237;105000;80000;20000;540802085
22;375237;105000;80000;20000;544202171
23;375237;105000;80000;20000;540192591
24;375237;105000;80000;20000;542202198
25;375237;105000;80000;20000;540987723
26;375237;105000;80000;20000;536885852
27;375237;105000;80000;20000;539783557
28;375237;105000;80000;20000;536319306
29;375237;105000;80000;20000;536014777
30;375237;105000;80000;20000;535758038
31;375237;105000;80000;20000;535343368
32;366294;115000;55000;15000;537670102
33;366294;115000;55000;15000;536924038
34;366294;115000;55000;15000;535539159
35;366294;115000;55000;15000;535155067
36;366294;115000;55000;15000;533550927
37;366294;115000;55000;15000;535343358
38;366294;115000;55000;15000;534413182
39;366294;115000;55000;15000;537507612
40;366294;115000;55000;15000;535893541
41;366294;115000;55000;15000;532283985
42;366294;115000;55000;15000;531853482
43;366294;115000;55000;15000;532516139
44;366294;115000;55000;15000;529057303
45;366294;115000;55000;15000;530281704
46;366294;115000;55000;15000;527336597
47;366294;115000;55000;15000;528595768
48;366294;115000;55000;15000;529973776
49;366294;115000;55000;15000;531234922
50;366294;115000;55000;15000;530890275
51;366294;115000;55000;15000;529726674
52;366294;115000;55000;15000;526651918
53;366294;115000;55000;15000;526560144
54;366294;115000;55000;15000;527389133
55;366294;115000;55000;15000;528908553
56;366294;115000;55000;15000;527130071
57;366294;115000;55000;15000;524852475
58;358445;115000;35000;25000;521446306
59;358445;115000;35000;25000;521194092
60;358445;115000;35000;25000;522711579
61;358445;115000;35000;25000;522834525
62;358445;115000;35000;25000;524529251
63;358445;115000;35000;25000;522628502
64;351024;115000;45000;25000;520413911
65;351024;115000;45000;25000;521246941
66;351024;115000;45000;25000;518539739
67;351024;115000;45000;25000;519067771
68;351024;115000;45000;25000;518014348
69;351024;115000;45000;25000;516202561
70;351024;115000;45000;25000;518413379
71;351024;115000;45000;25000;519177076
72;351024;115000;45000;25000;516965568
73;351024;115000;45000;25000;516056983
74;351024;115000;45000;25000;518858668
75;351024;115000;45000;25000;516819870
76;351024;115000;45000;25000;515373699
77;351024;115000;45000;25000;515475082
78;351024;115000;45000;25000;513456711
79;351024;115000;45000;25000;509714487
80;351024;115000;45000;25000;512684070
81;351024;115000;45000;25000;511010943
82;347109;95000;45000;30000;508810175
83;347109;95000;45000;30000;506040936
84;347109;95000;45000;30000;510612150
85;347109;95000;45000;30000;510926206
86;347109;95000;45000;30000;506825527
87;347109;95000;45000;30000;508077016
88;347109;95000;45000;30000;506818307
89;347109;95000;45000;30000;503645924
90;347109;95000;45000;30000;504809441
91;347109;95000;45000;30000;501235667
92;338013;100000;45000;25000;498547947
93;338013;100000;45000;25000;495845548
94;338013;100000;45000;25000;496424359
95;338013;100000;45000;25000;494248573
96;335269;125000;30000;10000;493130627
97;335269;125000;30000;10000;494927390
98;335269;125000;30000;10000;491000391
99;335269;125000;30000;10000;490803787
100;335269;125000;30000;10000;489187064
101;335269;125000;30000;10000;491119717
102;335269;125000;30000;10000;485046665
103;335269;125000;30000;10000;482798849
104;335269;125000;30000;10000;478460331
105;335269;125000;30000;10000;481782520
106;335269;125000;30000;10000;478260086
107;335269;125000;30000;10000;476390921
108;335269;125000;30000;10000;475085277
109;330531;105000;35000;25000;476207505
110;317819;80000;30000;25000;471651840
111;317819;80000;30000;25000;468306414
112;317819;80000;30000;25000;467717475
113;317819;80000;30000;25000;467748840
114;317819;80000;30000;25000;467971580
115;306031;80000;45000;15000;466384480
116;306031;80000;45000;15000;464561838
117;306031;80000;45000;15000;458905343
118;306031;80000;45000;15000;457222179
119;306031;80000;45000;15000;456230114
120;296545;80000;30000;10000;455148509
121;296545;80000;30000;10000;452237251
122;296545;80000;30000;10000;450091429
123;296545;80000;30000;10000;451898613
124;296545;80000;30000;10000;450258130
125;296545;80000;30000;10000;449201658
126;286450;65000;30000;15000;445157279
127;286450;65000;30000;15000;445265796
128;286450;65000;30000;15000;446296896
129;286450;65000;30000;15000;446000736
130;286450;65000;30000;15000;442601521
131;286450;65000;30000;15000;441047851
132;272049;70000;25000;10000;439705622
133;272049;70000;25000;10000;437524755
134;272049;70000;25000;10000;436831735
135;272049;70000;25000;10000;433142387
136;270560;60000;15000;25000;434367881
137;270560;60000;15000;25000;431581912
138;270560;60000;15000;25000;428034889
139;270560;60000;15000;25000;428453226
140;270560;60000;15000;25000;427451302
141;270560;60000;15000;25000;430031564
142;270560;60000;15000;25000;427077901
143;260980;50000;25000;0;425893052
144;260980;50000;25000;0;423443220
145;260980;50000;25000;0;422747753
146;260980;50000;25000;0;420792073
147;260980;50000;25000;0;421561647
148;260980;50000;25000;0;421282330
149;260980;50000;25000;0;417156333
150;260980;50000;25000;0;419402502
151;260980;50000;25000;0;415718987
152;260980;50000;25000;0;415805581
153;256637;55000;15000;20000;414668943
