generation;fitness;q1;q2;home_venue;fitness_sum
1;1205801;345000;475000;115000;1223040456
2;1048618;290000;370000;115000;1203135216
3;1038436;285000;370000;110000;1178101115
4;973019;255000;335000;110000;1155496890
5;973019;255000;335000;110000;1139791281
6;928176;260000;325000;65000;1127202911
7;928176;260000;325000;65000;1120947909
8;896307;205000;310000;100000;1109453151
9;893714;235000;315000;70000;1108141565
10;893714;235000;315000;70000;1104000985
11;885351;250000;270000;75000;1100657369
12;809906;205000;265000;60000;1102132955
13;809906;205000;265000;60000;1095160044
14;809906;205000;265000;60000;1095581405
15;809906;205000;265000;60000;1093332042
16;809906;205000;265000;60000;1091623950
17;809906;205000;265000;60000;1093158828
18;809906;205000;265000;60000;1089965377
19;809906;205000;265000;60000;1084447752
20;799535;190000;265000;75000;1085608282
21;799535;190000;265000;75000;1082204289
22;799535;190000;265000;75000;1076485809
23;799535;190000;265000;75000;1071003171
24;799535;190000;265000;75000;1074960123
25;799535;190000;265000;75000;1074827382
26;799535;190000;265000;75000;1071066309
27;795940;215000;240000;60000;1071187864
28;782814;210000;260000;30000;1063932063
29;782814;210000;260000;30000;1064431315
30;782814;210000;260000;30000;1062127762
31;782814;210000;260000;30000;1060817600
32;782814;210000;260000;30000;1060827291
33;782814;210000;260000;30000;1065733547
34;782814;210000;260000;30000;1063115535
35;782814;210000;260000;30000;1054776950
36;782814;210000;260000;30000;1054479164
37;782814;210000;260000;30000;1054772058
38;782814;210000;260000;30000;1050728821
39;782814;210000;260000;30000;1051149186
40;782814;210000;260000;30000;1047297829
41;782814;210000;260000;30000;1045281539
42;782814;210000;260000;30000;1041531991
43;761306;190000;240000;60000;1042191454
44;761306;190000;240000;60000;1039629539
45;761306;190000;240000;60000;1040110794
46;761306;190000;240000;60000;1036668893
47;761306;190000;240000;60000;1036632029
48;761306;190000;240000;60000;1034471085
49;761306;190000;240000;60000;1032031931
50;761306;190000;240000;60000;1038698207
51;761306;190000;240000;60000;1037460291
52;761306;190000;240000;60000;1036530584
53;761306;190000;240000;60000;1024631767
54;761306;190000;240000;60000;1027629372
55;761306;190000;240000;60000;1027496299
56;761306;190000;240000;60000;1025436877
57;761306;190000;240000;60000;1030324800
58;761306;190000;240000;60000;1025702136
59;761306;190000;240000;60000;1026808257
60;761306;190000;240000;60000;1022243012
61;761306;190000;240000;60000;1021321149
62;761306;190000;240000;60000;1019096619
63;761306;190000;240000;60000;1023353236
64;761306;190000;240000;60000;1028232113
65;761306;190000;240000;60000;1017283678
66;761306;190000;240000;60000;1022065062
67;761306;190000;240000;60000;1026109475
68;761306;190000;240000;60000;1021852216
69;761306;190000;240000;60000;1018299942
70;761306;190000;240000;60000;1019631751
71;761306;190000;240000;60000;1022177041
72;761306;190000;240000;60000;1017858211
73;761306;190000;240000;60000;1013979994
74;754134;225000;220000;50000;1016084350
75;754134;225000;220000;50000;1014441780
76;754134;225000;220000;50000;1012754153
77;754134;225000;220000;50000;1009690807
78;754134;225000;220000;50000;1010117508
79;754134;225000;220000;50000;1010999638
80;754134;225000;220000;50000;1009542771
81;754134;225000;220000;50000;1010532532
82;754134;225000;220000;50000;1011396794
83;737642;175000;225000;60000;1006139927
84;737642;175000;225000;60000;1008659358
85;716259;165000;230000;50000;1008239363
86;714243;165000;195000;80000;1005098883
87;714243;165000;195000;80000;1009184045
88;714243;165000;195000;80000;1009734291
89;714243;165000;195000;80000;1003162310
90;714243;165000;195000;80000;1002724654
91;714243;165000;195000;80000;1001108088
92;714243;165000;195000;80000;999713044
93;714243;165000;195000;80000;998561153
94;714243;165000;195000;80000;993900171
95;714243;165000;195000;80000;999457036
96;714243;165000;195000;80000;1007826216
97;714243;165000;195000;80000;1001263974
98;714243;165000;195000;80000;996638328
99;714243;165000;195000;80000;1002291419
100;714243;165000;195000;80000;998453080
101;714243;165000;195000;80000;990466804
102;714243;165000;195000;80000;990695599
103;714243;165000;195000;80000;980852416
104;714243;165000;195000;80000;981067113
105;714243;165000;195000;80000;986240981
106;714243;165000;195000;80000;983657772
107;714243;165000;195000;80000;979878635
108;710490;160000;235000;50000;986000590
109;710490;160000;235000;50000;986505222
110;710490;160000;235000;50000;985039831
111;710490;160000;235000;50000;985422523
112;710490;160000;235000;50000;985324250
113;710490;160000;235000;50000;985080355
114;710490;160000;235000;50000;981921507
115;710490;160000;235000;50000;981660073
116;710490;160000;235000;50000;979788741
117;710490;160000;235000;50000;980062377
118;701676;165000;195000;65000;976992431
119;701676;165000;195000;65000;978794123
120;701676;165000;195000;65000;976508102
121;701676;165000;195000;65000;976058961
122;701676;165000;195000;65000;971997218
123;701676;165000;195000;65000;970581168
124;701676;165000;195000;65000;976177362
125;701676;165000;195000;65000;976215778
126;701676;165000;195000;65000;971267969
127;694459;155000;195000;60000;978847967
128;694459;155000;195000;60000;976305506
129;694459;155000;195000;60000;968850626
130;694459;155000;195000;60000;968085895
131;694459;155000;195000;60000;968507318
132;694459;155000;195000;60000;966515774
133;694459;155000;195000;60000;968678810
134;694459;155000;195000;60000;972060072
135;694459;155000;195000;60000;969300890
136;694459;155000;195000;60000;967051556
137;694459;155000;195000;60000;966554818
138;694459;155000;195000;60000;962158281
139;694459;155000;195000;60000;957409209
140;694459;155000;195000;60000;958512892
141;688345;155000;200000;55000;962396331
142;688345;155000;200000;55000;962478988
143;688345;155000;200000;55000;956140365
144;688345;155000;200000;55000;954020044
145;655594;165000;190000;40000;956394831
146;655594;165000;190000;40000;956058601
147;655594;165000;190000;40000;958061206
148;653135;145000;185000;55000;950026844
149;653135;145000;185000;55000;953059421
150;653135;145000;185000;55000;946222423
151;653135;145000;185000;55000;947333160
152;653135;145000;185000;55000;948557974
153;653135;145000;185000;55000;949011301
154;653135;145000;185000;55000;948303788
155;653135;145000;185000;55000;941292308
156;653135;145000;185000;55000;948863406
157;653135;145000;185000;55000;948800691
158;653135;145000;185000;55000;943050581
159;653135;145000;185000;55000;947696507
160;653135;145000;185000;55000;941738886
161;653135;145000;185000;55000;935548434
162;653135;145000;185000;55000;938302407
163;653135;145000;185000;55000;934017131
164;653135;145000;185000;55000;937171478
165;653135;145000;185000;55000;939741557
166;653135;145000;185000;55000;936831217
167;653135;145000;185000;55000;938148628
168;653135;145000;185000;55000;933488475
169;653135;145000;185000;55000;940586894
170;653135;145000;185000;55000;941292985
171;653135;145000;185000;55000;940729686
172;653135;145000;185000;55000;943069576
173;653135;145000;185000;55000;942189721
174;653135;145000;185000;55000;936919625
175;653135;145000;185000;55000;938004278
176;653135;145000;185000;55000;938482097
177;653135;145000;185000;55000;937196012
178;653135;145000;185000;55000;935684717
179;653135;145000;185000;55000;927337410
180;653135;145000;185000;55000;930201004
181;653135;145000;185000;55000;927245632
182;653135;145000;185000;55000;936753311
183;653135;145000;185000;55000;930110958
184;653135;145000;185000;55000;934211018
185;653135;145000;185000;55000;934164708
186;653135;145000;185000;55000;928854150
187;653135;145000;185000;55000;929708627
188;653135;145000;185000;55000;929282680
189;653135;145000;185000;55000;928955424
190;624248;115000;190000;50000;922855295
191;624248;115000;190000;50000;924573768
192;624248;115000;190000;50000;928434433
193;624248;115000;190000;50000;925307836
194;624248;115000;190000;50000;919140950
195;624248;115000;190000;50000;923294900
196;624248;115000;190000;50000;918334738
197;624248;115000;190000;50000;926518449
198;624248;115000;190000;50000;926007064
199;624248;115000;190000;50000;922288539
200;624248;115000;190000;50000;914925231
201;624248;115000;190000;50000;914588633
202;624248;115000;190000;50000;909246847
203;624248;115000;190000;50000;914084008
204;620166;120000;165000;65000;911552080
205;620166;120000;165000;65000;905351661
206;620166;120000;165000;65000;908480100
207;620166;120000;165000;65000;909315270
208;620166;120000;165000;65000;904833784
209;620166;120000;165000;65000;900362107
210;620166;120000;165000;65000;897510275
211;620166;120000;165000;65000;900820273
212;619437;120000;180000;50000;897715713
213;619437;120000;180000;50000;903753414
214;619437;120000;180000;50000;898777784
215;619437;120000;180000;50000;897025142
216;619437;120000;180000;50000;894823138
217;619437;120000;180000;50000;899340740
218;610817;140000;160000;40000;890439679
219;610817;140000;160000;40000;889753361
220;610817;140000;160000;40000;893808002
221;602092;155000;145000;40000;891720027
222;579236;120000;140000;50000;888755018
223;579236;120000;140000;50000;889827556
224;579236;120000;140000;50000;890640735
225;579236;120000;140000;50000;887629162
226;579236;120000;140000;50000;882667824
227;579236;120000;140000;50000;887681005
228;579236;120000;140000;50000;883281492
229;579236;120000;140000;50000;889388377
230;579236;120000;140000;50000;889046354
231;579236;120000;140000;50000;889296226
232;579236;120000;140000;50000;881878947
233;579236;120000;140000;50000;880702346
234;579236;120000;140000;50000;893750157
235;579236;120000;140000;50000;885934574
236;579236;120000;140000;50000;877126223
237;579236;120000;140000;50000;871950773
238;579236;120000;140000;50000;876567929
239;579236;120000;140000;50000;878164861
240;579236;120000;140000;50000;876830172
241;579236;120000;140000;50000;880449718
242;577228;105000;160000;40000;879107512
243;577228;105000;160000;40000;880859193
244;577228;105000;160000;40000;880917447
245;577228;105000;160000;40000;876396369
246;577228;105000;160000;40000;873595480
247;577228;105000;160000;40000;877990348
248;577228;105000;160000;40000;876793227
249;577228;105000;160000;40000;871882062
250;577228;105000;160000;40000;872250469
251;515299;85000;115000;40000;867527267
252;515299;85000;115000;40000;871576098
253;515299;85000;115000;40000;873021701
254;515299;85000;115000;40000;871126814
255;515299;85000;115000;40000;870190228
256;515299;85000;115000;40000;870651481
257;515299;85000;115000;40000;871384495
258;515299;85000;115000;40000;868732639
259;515299;85000;115000;40000;865880802
260;515299;85000;115000;40000;859023868
261;515299;85000;115000;40000;859566271
262;515299;85000;115000;40000;859561975
263;515299;85000;115000;40000;859883016
264;515299;85000;115000;40000;861470508
265;515299;85000;115000;40000;864622902
266;515299;85000;115000;40000;864776057
267;515299;85000;115000;40000;860865853
268;515299;85000;115000;40000;861867347
269;515299;85000;115000;40000;856739317
270;515299;85000;115000;40000;853386993
271;515299;85000;115000;40000;850805631
272;515299;85000;115000;40000;854113882
273;515299;85000;115000;40000;855940923
274;515299;85000;115000;40000;852782407
275;515299;85000;115000;40000;852557230
276;515299;85000;115000;40000;856959139
277;515299;85000;115000;40000;856097441
278;515299;85000;115000;40000;851112086
279;515299;85000;115000;40000;852095229
280;515299;85000;115000;40000;851054347
281;515299;85000;115000;40000;852967507
