generation;fitness;q1;q2;home_venue;fitness_sum
1;149236;35000;75000;10000;161273000
2;110299;15000;55000;10000;158671604
3;110299;15000;55000;10000;156356128
4;99179;20000;40000;10000;152827448
5;94959;10000;50000;5000;148465436
6;94239;10000;45000;10000;145138592
7;90942;10000;40000;10000;144187803
8;90942;10000;40000;10000;142377343
9;84744;10000;35000;10000;140242751
10;84744;10000;35000;10000;138652764
11;77686;5000;40000;0;139273843
12;77686;5000;40000;0;138351084
13;77686;5000;40000;0;137647785
14;70835;5000;30000;5000;136540506
15;70835;5000;30000;5000;136236537
16;70835;5000;30000;5000;133295667
17;70835;5000;30000;5000;133024264
18;70835;5000;30000;5000;133346980
19;70835;5000;30000;5000;131113621
20;69988;5000;35000;0;130195124
21;65026;5000;30000;0;128891603
22;56291;0;25000;0;127216399
23;56291;0;25000;0;125102564
24;56291;0;25000;0;125077652
25;56291;0;25000;0;121525562
26;56291;0;25000;0;119977793
27;56291;0;25000;0;118422877
28;56291;0;25000;0;117623961
29;56291;0;25000;0;116607210
30;56291;0;25000;0;116766362
31;56291;0;25000;0;116259757
32;56291;0;25000;0;114588603
33;55067;5000;20000;0;113308705
34;55067;5000;20000;0;114428177
35;55067;5000;20000;0;112527388
36;55067;5000;20000;0;111558108
37;55067;5000;20000;0;110889287
38;55067;5000;20000;0;109440508
39;51987;0;20000;0;110350975
40;51987;0;20000;0;108873259
41;51987;0;20000;0;109607587
42;51987;0;20000;0;108793740
43;51987;0;20000;0;108051157
44;51987;0;20000;0;107143961
45;51987;0;20000;0;104212408
46;51987;0;20000;0;103923030
47;51987;0;20000;0;106318342
48;51987;0;20000;0;106155555
49;50339;0;20000;0;105682286
50;50339;0;20000;0;104600754
51;46774;0;15000;0;105110177
52;46774;0;15000;0;102880155
53;46774;0;15000;0;101936240
54;46774;0;15000;0;100935248
55;46774;0;15000;0;101410786
56;46774;0;15000;0;100909702
57;46774;0;15000;0;101573362
58;46774;0;15000;0;102294253
59;46774;0;15000;0;104369793
60;46774;0;15000;0;102580402
61;46774;0;15000;0;101793033
62;46774;0;15000;0;100406545
63;46774;0;15000;0;100820671
64;46268;0;15000;0;98183706
65;46268;0;15000;0;97838558
66;46268;0;15000;0;99853449
67;46268;0;15000;0;98291755
68;46268;0;15000;0;97232819
69;45988;0;15000;0;97959247
70;45988;0;15000;0;98907936
71;45988;0;15000;0;98220542
72;45988;0;15000;0;98052700
73;45988;0;15000;0;96716687
74;45988;0;15000;0;97421970
75;45988;0;15000;0;96704943
76;45988;0;15000;0;96068859
77;45673;0;15000;0;94328382
78;45673;0;15000;0;92857032
79;45673;0;15000;0;91990861
80;45482;0;15000;0;91364060
81;45482;0;15000;0;90324536
82;45482;0;15000;0;91889848
83;45482;0;15000;0;92901312
84;45482;0;15000;0;92328246
85;44268;0;15000;0;92046369
86;44268;0;15000;0;91451136
87;44268;0;15000;0;90401348
88;44268;0;15000;0;91611249
89;44268;0;15000;0;91992741
90;44268;0;15000;0;91235465
91;44268;0;15000;0;91263333
92;44268;0;15000;0;90179637
93;44268;0;15000;0;89555682
94;44268;0;15000;0;89380970
95;44268;0;15000;0;87754035
96;44268;0;15000;0;88518038
97;44268;0;15000;0;88889741
98;44268;0;15000;0;90945848
99;44268;0;15000;0;90161067
100;44268;0;15000;0;89669223
101;44268;0;15000;0;90802368
102;44268;0;15000;0;90841000
103;44268;0;15000;0;90626533
104;44268;0;15000;0;91233975
105;44268;0;15000;0;91380952
106;44268;0;15000;0;91317425
107;44268;0;15000;0;90038157
108;44268;0;15000;0;92038755
109;44268;0;15000;0;90375246
110;44268;0;15000;0;91336998
111;44268;0;15000;0;91673300
112;44268;0;15000;0;91709503
113;44268;0;15000;0;92936204
114;40071;0;5000;5000;91221688
115;40071;0;5000;5000;91521259
116;40071;0;5000;5000;91819437
117;40071;0;5000;5000;90973137
118;40071;0;5000;5000;90781778
119;40071;0;5000;5000;88283565
120;40071;0;5000;5000;89542032
121;40071;0;5000;5000;87507158
122;40071;0;5000;5000;89727038
123;40071;0;5000;5000;90894283
124;40071;0;5000;5000;90975985
125;40071;0;5000;5000;92519201
126;40071;0;5000;5000;90540736
127;40071;0;5000;5000;91594508
128;40071;0;5000;5000;90092101
129;40071;0;5000;5000;90162066
130;40071;0;5000;5000;90267155
131;40043;0;10000;0;90910440
132;40043;0;10000;0;89931304
133;40043;0;10000;0;90959878
134;39200;0;10000;0;89070067
135;39200;0;10000;0;90075994
136;39200;0;10000;0;90907281
137;39200;0;10000;0;90882156
138;39200;0;10000;0;87552547
139;39200;0;10000;0;86059773
140;39200;0;10000;0;87076623
141;39200;0;10000;0;86545452
