generation;fitness;q1;q2;home_venue;fitness_sum
1;1025801;165000;475000;115000;1039951118
2;905618;125000;400000;110000;1018563046
3;865296;125000;385000;80000;996234446
4;847890;120000;375000;80000;979438616
5;829848;105000;350000;110000;966030624
6;784746;125000;315000;80000;956593366
7;779856;100000;325000;85000;950090467
8;779856;100000;325000;85000;944517217
9;743468;110000;300000;60000;938262450
10;738813;120000;295000;50000;932929275
11;738813;120000;295000;50000;932073839
12;738060;85000;295000;80000;927753339
13;738060;85000;295000;80000;922936552
14;738060;85000;295000;80000;925757832
15;708024;100000;260000;75000;921137741
16;708024;100000;260000;75000;922893462
17;687040;95000;265000;45000;922543352
18;687040;95000;265000;45000;922470829
19;687040;95000;265000;45000;918982321
20;687040;95000;265000;45000;918478734
21;687040;95000;265000;45000;915617670
22;687040;95000;265000;45000;916191053
23;671423;85000;260000;50000;919740584
24;671423;85000;260000;50000;912695902
25;671423;85000;260000;50000;913106598
26;671423;85000;260000;50000;909017998
27;671423;85000;260000;50000;906749378
28;671423;85000;260000;50000;903868957
29;671423;85000;260000;50000;901153598
30;671423;85000;260000;50000;901993749
31;671423;85000;260000;50000;899468697
32;671423;85000;260000;50000;901285810
33;671423;85000;260000;50000;899183481
34;671423;85000;260000;50000;897296128
35;576979;30000;205000;60000;896883413
36;576979;30000;205000;60000;896881861
37;576979;30000;205000;60000;892936780
38;576979;30000;205000;60000;890832492
39;576979;30000;205000;60000;889048624
40;576979;30000;205000;60000;887506873
41;576979;30000;205000;60000;886165910
42;576979;30000;205000;60000;886171349
43;576979;30000;205000;60000;886390700
44;576979;30000;205000;60000;887189706
45;576979;30000;205000;60000;887516957
46;576979;30000;205000;60000;883947370
47;576979;30000;205000;60000;878089617
48;576979;30000;205000;60000;876960263
49;576979;30000;205000;60000;876255778
50;576979;30000;205000;60000;874698545
51;576979;30000;205000;60000;876221363
52;576979;30000;205000;60000;872646350
53;576979;30000;205000;60000;871014832
54;576979;30000;205000;60000;869225035
55;576979;30000;205000;60000;868733028
56;576979;30000;205000;60000;868595442
57;576979;30000;205000;60000;865094008
58;576979;30000;205000;60000;865060633
59;576979;30000;205000;60000;859567029
60;576979;30000;205000;60000;858442473
61;576979;30000;205000;60000;856915509
62;576979;30000;205000;60000;853753089
63;576979;30000;205000;60000;850514628
64;576979;30000;205000;60000;854980621
65;576979;30000;205000;60000;856249965
66;576979;30000;205000;60000;853327236
67;576979;30000;205000;60000;852737723
68;576979;30000;205000;60000;851308604
69;576979;30000;205000;60000;849652989
70;576979;30000;205000;60000;852508104
71;576979;30000;205000;60000;849132129
72;576979;30000;205000;60000;846380689
73;576979;30000;205000;60000;842392032
74;576979;30000;205000;60000;843944357
75;576979;30000;205000;60000;845985766
76;576979;30000;205000;60000;842173399
77;576979;30000;205000;60000;844731897
78;576979;30000;205000;60000;843378365
79;576979;30000;205000;60000;836479978
80;576979;30000;205000;60000;834804203
81;576979;30000;205000;60000;832246849
82;576979;30000;205000;60000;828717791
83;576979;30000;205000;60000;832675667
84;576979;30000;205000;60000;826141513
85;576979;30000;205000;60000;822199971
86;576979;30000;205000;60000;822214773
87;576979;30000;205000;60000;821065862
88;576979;30000;205000;60000;820200851
89;576979;30000;205000;60000;823886828
90;576979;30000;205000;60000;821766282
91;576979;30000;205000;60000;815895183
92;576979;30000;205000;60000;817612061
93;576979;30000;205000;60000;818855439
94;576979;30000;205000;60000;822029358
95;554520;40000;190000;45000;818827159
96;554520;40000;190000;45000;820524536
97;554520;40000;190000;45000;816116098
98;554520;40000;190000;45000;817639155
99;554520;40000;190000;45000;814760102
100;554520;40000;190000;45000;816979550
101;554520;40000;190000;45000;819577930
102;554520;40000;190000;45000;819219514
103;554520;40000;190000;45000;814156676
104;554520;40000;190000;45000;810040664
105;532223;30000;170000;50000;810961680
106;532223;30000;170000;50000;805286466
107;532223;30000;170000;50000;805361219
108;532223;30000;170000;50000;803352802
109;532223;30000;170000;50000;806789024
110;532223;30000;170000;50000;805796095
111;532223;30000;170000;50000;802434001
112;532223;30000;170000;50000;802022315
113;532223;30000;170000;50000;799958911
114;532223;30000;170000;50000;801568541
115;532223;30000;170000;50000;799636698
116;532223;30000;170000;50000;801341248
117;532223;30000;170000;50000;799825255
118;532223;30000;170000;50000;792679570
119;532223;30000;170000;50000;799140905
120;532223;30000;170000;50000;799115652
121;532223;30000;170000;50000;799313160
122;532223;30000;170000;50000;797150084
123;532223;30000;170000;50000;795896215
124;532223;30000;170000;50000;793733489
125;532223;30000;170000;50000;795563907
126;532223;30000;170000;50000;792452900
127;532223;30000;170000;50000;792855807
128;532223;30000;170000;50000;793505793
129;532223;30000;170000;50000;793114788
130;532223;30000;170000;50000;783814506
131;532223;30000;170000;50000;783655096
132;532223;30000;170000;50000;786111966
133;532223;30000;170000;50000;784143874
134;532223;30000;170000;50000;784445805
135;532223;30000;170000;50000;781545214
136;532223;30000;170000;50000;779554233
137;532223;30000;170000;50000;779639385
138;532223;30000;170000;50000;779769215
139;532223;30000;170000;50000;780281740
140;532223;30000;170000;50000;782607955
141;532223;30000;170000;50000;775306489
142;532223;30000;170000;50000;774648892
143;532223;30000;170000;50000;779064552
144;532223;30000;170000;50000;770290095
145;532223;30000;170000;50000;770453442
146;532223;30000;170000;50000;773631735
147;532223;30000;170000;50000;772870134
148;532223;30000;170000;50000;776563898
149;532223;30000;170000;50000;776111781
150;532223;30000;170000;50000;768597449
151;532223;30000;170000;50000;766456920
152;532223;30000;170000;50000;767781749
153;502470;25000;165000;30000;768930485
154;502470;25000;165000;30000;769365568
155;502470;25000;165000;30000;768511247
156;502470;25000;165000;30000;767238306
157;502470;25000;165000;30000;765376548
158;502470;25000;165000;30000;763155642
159;502470;25000;165000;30000;760437813
160;502470;25000;165000;30000;766476447
161;502470;25000;165000;30000;769988205
162;502470;25000;165000;30000;768317791
163;502470;25000;165000;30000;767665419
164;502470;25000;165000;30000;770609522
165;502470;25000;165000;30000;767481532
166;502470;25000;165000;30000;766610667
167;502470;25000;165000;30000;767316104
168;502470;25000;165000;30000;765013380
169;502470;25000;165000;30000;766529575
170;502470;25000;165000;30000;766441321
171;502470;25000;165000;30000;765633333
172;502470;25000;165000;30000;762578284
173;502470;25000;165000;30000;766055990
174;502470;25000;165000;30000;760172204
175;502470;25000;165000;30000;761026001
