generation;fitness;q1;q2;home_venue;fitness_sum
1;700801;165000;150000;115000;713189822
2;604867;150000;100000;85000;700477365
3;584772;125000;105000;85000;684613539
4;575303;105000;115000;80000;674990486
5;543854;100000;95000;80000;666845021
6;543854;100000;95000;80000;661504958
7;539050;115000;85000;60000;657227584
8;535266;95000;100000;75000;656095595
9;535266;95000;100000;75000;654832107
10;511187;100000;90000;50000;654724852
11;511187;100000;90000;50000;653608146
12;511187;100000;90000;50000;650864912
13;505712;90000;50000;80000;650869150
14;496866;115000;45000;60000;651945812
15;496866;115000;45000;60000;648274463
16;496599;70000;70000;70000;647264036
17;496599;70000;70000;70000;644057479
18;496599;70000;70000;70000;645859775
19;496599;70000;70000;70000;645278345
20;496599;70000;70000;70000;642493427
21;492099;70000;60000;75000;639154911
22;492099;70000;60000;75000;640258831
23;492099;70000;60000;75000;637749758
24;470501;95000;45000;50000;635285714
25;470501;95000;45000;50000;633508226
26;470501;95000;45000;50000;631377923
27;470501;95000;45000;50000;632649265
28;470501;95000;45000;50000;632814395
29;470501;95000;45000;50000;628552030
30;470501;95000;45000;50000;631139022
31;470501;95000;45000;50000;630960700
32;470501;95000;45000;50000;629861680
33;470501;95000;45000;50000;631443934
34;462958;65000;60000;65000;626610990
35;462958;65000;60000;65000;625878275
36;462958;65000;60000;65000;624485721
37;462958;65000;60000;65000;627052128
38;462958;65000;60000;65000;627066954
39;462958;65000;60000;65000;627228151
40;462958;65000;60000;65000;626914793
41;462958;65000;60000;65000;624892300
42;462958;65000;60000;65000;622997421
43;462958;65000;60000;65000;621918896
44;462958;65000;60000;65000;621693159
45;462958;65000;60000;65000;624269273
46;462958;65000;60000;65000;619266380
47;462958;65000;60000;65000;619860277
48;462958;65000;60000;65000;616098942
49;460038;70000;60000;55000;615760065
50;460038;70000;60000;55000;616817718
51;460038;70000;60000;55000;620156269
52;460038;70000;60000;55000;617338356
53;458956;50000;50000;75000;617231850
54;458956;50000;50000;75000;616106079
55;458956;50000;50000;75000;618262805
56;458956;50000;50000;75000;617368136
57;458956;50000;50000;75000;617588922
58;429003;60000;80000;20000;617998923
59;429003;60000;80000;20000;614184341
60;429003;60000;80000;20000;613986807
61;429003;60000;80000;20000;613241643
62;429003;60000;80000;20000;614602286
63;429003;60000;80000;20000;615306564
64;429003;60000;80000;20000;613678278
65;429003;60000;80000;20000;613130677
66;429003;60000;80000;20000;609547312
67;429003;60000;80000;20000;612170500
68;429003;60000;80000;20000;610133394
69;429003;60000;80000;20000;610624089
70;429003;60000;80000;20000;604684366
71;429003;60000;80000;20000;603803081
72;429003;60000;80000;20000;604756147
73;429003;60000;80000;20000;604537581
74;429003;60000;80000;20000;606047526
75;429003;60000;80000;20000;603946186
76;429003;60000;80000;20000;603340588
77;429003;60000;80000;20000;608439550
78;429003;60000;80000;20000;605225852
79;429003;60000;80000;20000;601943334
80;429003;60000;80000;20000;602566016
81;429003;60000;80000;20000;604178936
82;429003;60000;80000;20000;601316543
83;429003;60000;80000;20000;601500168
84;429003;60000;80000;20000;602420342
85;429003;60000;80000;20000;601399963
86;429003;60000;80000;20000;600095813
87;429003;60000;80000;20000;603210771
88;429003;60000;80000;20000;601478237
89;429003;60000;80000;20000;600382144
90;429003;60000;80000;20000;597060511
91;429003;60000;80000;20000;597021923
92;429003;60000;80000;20000;595866453
93;429003;60000;80000;20000;596070650
94;429003;60000;80000;20000;596691587
