generation;fitness;q1;q2;home_venue;fitness_sum
1;4501576;1410000;1970000;345000;208372457
2;4180472;1325000;1815000;280000;151623341
3;4043838;1195000;1790000;275000;91376840
4;4004826;1185000;1770000;275000;43339998
5;3968180;1175000;1765000;270000;5448296
6;3894778;1145000;1730000;240000;-12342165
7;3816953;1100000;1685000;245000;-27268032
8;3816953;1100000;1685000;245000;-41652596
9;3775167;1105000;1675000;210000;-48837800
10;3759777;1065000;1680000;245000;-63780935
11;3759777;1065000;1680000;245000;-62152258
12;3640968;1060000;1550000;230000;-72459352
13;3640968;1060000;1550000;230000;-79410372
14;3640968;1060000;1550000;230000;-77066691
15;3640968;1060000;1550000;230000;-78372552
16;3640968;1060000;1550000;230000;-80196681
17;3640968;1060000;1550000;230000;-72958063
18;3640968;1060000;1550000;230000;-85903903
19;3640968;1060000;1550000;230000;-77792789
20;3640968;1060000;1550000;230000;-85668935
21;3640968;1060000;1550000;230000;-77204945
22;3528673;1020000;1570000;190000;-73279955
23;3528673;1020000;1570000;190000;-72190715
24;3528673;1020000;1570000;190000;-76037867
25;3528673;1020000;1570000;190000;-81423960
26;3528673;1020000;1570000;190000;-88153212
27;3528673;1020000;1570000;190000;-77514545
28;3528673;1020000;1570000;190000;-82153965
29;3528673;1020000;1570000;190000;-78804565
30;3528673;1020000;1570000;190000;-80045507
31;3528673;1020000;1570000;190000;-82610270
32;3528673;1020000;1570000;190000;-82459467
33;3528673;1020000;1570000;190000;-78657637
34;3528673;1020000;1570000;190000;-88334744
35;3528673;1020000;1570000;190000;-86814637
36;3528673;1020000;1570000;190000;-92347509
37;3528673;1020000;1570000;190000;-93352816
38;3528673;1020000;1570000;190000;-89322071
39;3528673;1020000;1570000;190000;-91930618
40;3528673;1020000;1570000;190000;-81953320
41;3528673;1020000;1570000;190000;-93556236
42;3528673;1020000;1570000;190000;-89928685
43;3528673;1020000;1570000;190000;-95526627
44;3528673;1020000;1570000;190000;-85428575
